Task ID,Task Name,Task Content,Status,Date Created,Date Created Text,Due Date,Due Date Text,Start Date,Start Date Text,Parent ID,Attachments,Assignees,Tags,Priority,List Name,Project Name,Space Name,Time Estimated,Time Estimated Text,Checklists,Comments
h2fve,"楽天のBARTHフェイスマスクページをリニューアル","https://github.com/materialpr/rakuten_store/issues/56\n\n下記と同じ\n#54\nフェイスマスクのページも作成していく\n\n",Closed,1551845885129,"3/6/2019, 1:18:05 PM GMT+9",,"",,"",0,"[]","[terumi-ogawa]","[]",null,"Rakuten","Team Tasks","Development","","","{}","[{""text"":""h2fpu \nこちらもタスクが重複しているのでクローズします。\n"",""by"":""terumi-ogawa@two2.jp"",""assigned"":false,""date"":""3/12/2019, 1:13:28 PM GMT+9"",""resolved"":""N/A""}]"
h0juw,"（株）Sleepdaysをやめられるかの議論","null",Closed,1551593821526,"3/3/2019, 3:17:01 PM GMT+9",,"",,"",0,"[]","[]","[]",null,"Sleepdays","Team Tasks","R&D","","","{}","[{""text"":""持田さん、中村さんともにNG\nブランドとしてのSleepdaysは景表法的に黒に近いグレー\n"",""by"":""shinji-maritani@two2.jp"",""assigned"":false,""date"":""3/3/2019, 3:19:34 PM GMT+9"",""resolved"":""N/A""}]"
wztb8,"今週のタスク（毎週更新）","★7/1の週　スプレッドシートスケジュール詳細組み立て、Clickupに日付入れる、カレンダーへ反映させる\n",Closed,1560236506721,"6/11/2019, 4:01:46 PM GMT+9",,"",,"",0,"[]","[]","[]",null,"BARTH バスオイル (Oct. 1)","Product Projects","R&D","","","{""Checklist"":[]}","[{""text"":""7/1-7/5\nオイル検討表埋める（今週来るサミット製油分埋める）黄色部分埋めて完了\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""7/2/2019, 10:07:21 AM GMT+9"",""resolved"":""N/A""},{""text"":""6/24～28　完了リスト\n・根岸さん：分解見積り、適正かTEL確認6/20\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""6/24/2019, 4:08:22 PM GMT+9"",""resolved"":""N/A""},{""text"":""6/17～6/21　完了リスト\n・トコフェロールがビタミンEといえるか確認\n・根岸さん：分解見積り依頼中6/14回答予定\n・原価率20％で上代UPの原価表作成済み、ターゲット価格を決める\n・オーツオイルリサーチ(記事）\n・オーガニック原価：アンコールアン確認6/20\n・スライド：ABC価格6/20\n・スライド：ABCまとめ6/20\n・マルラオイルリサーチ（商品）iherb、ピンタレスト6/20\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""6/18/2019, 6:16:51 PM GMT+9"",""resolved"":""N/A""},{""text"":""6/14　完了リスト　※完了したリストをチェックリストから削除\n・サミット：機能性オイル情報依頼中\n・スライド整理\n・香栄：精油10％？\n・ボーソー：コメオイルエビデンス依頼中\n・オーガニックオイル見積り（待ち）\n・香栄：リラックスブレンド（アポ完了）\n・オーツオイルリサーチ（商品）\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""6/12/2019, 4:35:15 PM GMT+9"",""resolved"":""N/A""}]"
nk5m8,"プロダクトマニュアル修正","★ダブルチェックする！！！\n★FM成分については、眞里谷さんアナウンス後に修正（セールスシート、FACTBOOKも）\n★Leg品番★BARTH入浴剤改版、住所35Fとる\n",Closed,1554966795427,"4/11/2019, 4:13:15 PM GMT+9",,"",,"",0,"[]","[saki-goto]","[]",null,"Others","Team Tasks","R&D","","","{}","[{""text"":""@shinji-maritani @ako-murata @kano-katagiri \n社内アナウンスが完了した為、成分修正も追加しました。\n現行品のパッケージと正しい成分リストを見て、内容に間違えがないかご確認おねがいいたします。\n※資料は村田さんに預けます。\n■フェイスマスク\nhttps://docs.google.com/document/d/1-Z6ZwEl2Ri14Cw54Q06Y88Hw7UA5XL0XIaeBLXZR3OI/edit#\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""4/19/2019, 11:36:40 AM GMT+9"",""resolved"":""N/A""},{""text"":""@shinji-maritani @ako-murata @kano-katagiri \n何度も申し訳ございません。\n改版内容を記載しました。ご確認おねがいいたします。\nご確認いただけましたら「いいね」マーク押してください。\n何かあればコメントください。\nご確認いただけましたら社内へアナウンスします。\n\n■フェイスマスク\nhttps://docs.google.com/document/d/1-Z6ZwEl2Ri14Cw54Q06Y88Hw7UA5XL0XIaeBLXZR3OI/edit#\n＜1枚アルミ・1枚化粧箱・3枚化粧箱＞\n改版：製造会社名及び住所変更、販売者株式会社TWO追加、ツイッター情報追加、BARTH重炭酸イオンについて追加、製品番号変更、改版後校了データ追加、テキスト修正、注意文言修正\n※2019年4月改版後（製品への反映6月以降予定）\n\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""4/15/2019, 6:27:49 PM GMT+9"",""resolved"":""N/A""},{""text"":""@shinji-maritani @ako-murata @kano-katagiri \n改版情報追加しました。\n「販売・リニューアル履歴」「変更履歴」に記載した事項をご確認おねがいいたします。\nご確認いただけましたら「いいね」マーク押してください。\n何かあればコメントください。\nご確認いただけましたら社内へアナウンスします。\n\n■洗顔\nhttps://docs.google.com/document/d/10L4qV2lFrHzMp9whShiHRTWM6yzqh159rR7mKWiwI-E/edit#\n\n※フェイスマスクについても改版情報追加し次第UPします。\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""4/15/2019, 5:02:29 PM GMT+9"",""resolved"":""N/A""},{""text"":""@shinji-maritani @ako-murata @kano-katagiri \n上のコメントの修正をしました。\n修正箇所ご確認ください。\nご確認いただけましたら「いいね」マーク押してください。\n何かあればコメントください。\nご確認いただけましたら社内へアナウンスします。\n■フェイスマスク\nhttps://docs.google.com/document/d/1-Z6ZwEl2Ri14Cw54Q06Y88Hw7UA5XL0XIaeBLXZR3OI/edit#\n\n■入浴剤\nhttps://docs.google.com/document/d/1JBpHebZmm1FCPorQfo6-ePUC5X9OcVe9KGC7DhdyjDw/edit#\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""4/15/2019, 4:26:18 PM GMT+9"",""resolved"":""N/A""},{""text"":""●4/10　山田さんより修正依頼\n■フェイスマスク\n①入り数について\n✕　1枚入り→22　3枚入り→30\n〇　1枚入り→30　3枚入り→22\n\n②問い合わせ先について\n✕　カスタマー問い合わせ先：0120-994-533\n〇　カスタマー問い合わせ先：0120-993-854\n\n■入浴剤\n③問い合わせ先について\n✕　取引先問い合わせ　03-6869-2355\n〇　取引先問い合わせ　03-6869-2345\n\n\n●今後esaに移行し、ダブルチェックして抜け漏れのない様にする\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""4/11/2019, 4:14:39 PM GMT+9"",""resolved"":""N/A""}]"
t4078,"写真撮影","1枚入り箱 -> 済み、写真格納済み\n3枚入り箱　（手元にある）\nパウチ　7/5頃\nWeb差替え依頼\n",Closed,1558056204040,"5/17/2019, 10:23:24 AM GMT+9",,"",,"",0,"[]","[saki-goto]","[]",null,"BARTH フェイスマスク改版","Team Tasks","R&D","","","{}","[{""text"":""※別のタスクで管理\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""7/2/2019, 11:10:28 AM GMT+9"",""resolved"":""N/A""},{""text"":""製品が納品されたら、パウチのサンプル取り寄せて撮影する。\n3枚入り化粧箱（中身なし）は手元に保管中。\n洗顔、SD化粧箱とタイミングが合えば一緒に撮影する。\n"",""by"":""shinji-maritani@two2.jp"",""assigned"":false,""date"":""6/25/2019, 10:01:57 AM GMT+9"",""resolved"":""N/A""}]"
rd300,"ラベル：デザイン確定","null",Closed,1557463325531,"5/10/2019, 1:42:05 PM GMT+9",1559847600000,"6/7/2019, 4:00:00 AM GMT+9",1558378800000,"5/21/2019, 4:00:00 AM GMT+9",0,"[]","[shinji-maritani]","[]",null,"マルチ","RW化粧箱","R&D","","","{}","[{""text"":""オンヨネOK\n"",""by"":""shinji-maritani@two2.jp"",""assigned"":false,""date"":""6/11/2019, 9:46:38 AM GMT+9"",""resolved"":""N/A""}]"
13greh,"中村さん請求書処理　※BARTH関連が多いのでこちらに移動しました。","【実績】\n7/2　11：30　中村さん来社\n\n【支払い条件】\n月末締め、請求書受領の翌月末日払い　　でOKか確認中7/24\n\n【流れ】\n・見積書いただく（2019年9月30日までは今いただいているものでOK）\n↓\n・月末最終週に発注書作成　（1回￥10,800）\n・発注申請　（請求書の着日により支払1ヶ月後倒しになる旨記載）\n↓\n・請求書いただく\n↓\n・請求書受領の翌月末払い\n\n\n※メモ※　返信が無いので不明、再度確認する\n本メールの添付にある『銀行口座振込依頼書』中の\n「弊社支払条件」欄に「月末締め、翌月末日払い（振込）」とあります。\n一方で、『業務委託契約書』中の\n「第3条(対価の支払)」欄に「請求書を受け取った翌月の末日までに」支払いとあります。\nまた、これまでの諸々の発注書中の\n支払方法欄には毎回「翌々月末」支払いと記入させていただいておりました。\nこの3つにおいて、それぞれ支払い方法が少しずつ異なるのですが\n今後の支払から、「月末締め、翌々月末日払い」で統一させていただいてもよろしいでしょうか。\n",in progress,1562564546463,"7/8/2019, 2:42:26 PM GMT+9",,"",,"",0,"[]","[saki-goto]","[]",null,"BARTH","Team Tasks","R&D","","","{}","[{""text"":""@saki-goto ありがとう。お願いします。\n"",""by"":""shinji-maritani@two2.jp"",""assigned"":false,""date"":""7/23/2019, 6:59:15 PM GMT+9"",""resolved"":""N/A""},{""text"":""@shinji-maritani \nお手数おかけしますが、過去に村田さんが上げている中村さん案件のkintone発注申請を一つ見れるようにしてください。\nよろしくお願いいたします。\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""7/23/2019, 6:28:05 PM GMT+9"",""resolved"":""N/A""},{""text"":""@shinji-maritani \nこちらの件、後藤が引き継ぎます。\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""7/23/2019, 6:13:58 PM GMT+9"",""resolved"":""N/A""},{""text"":""7/2　11：30　中村さん来社\n"",""by"":""s-goto@two2.jp"",""assigned"":false,""date"":""7/16/2019, 11:20:16 AM GMT+9"",""resolved"":""N/A""}]"
qzuxk,"アイピロー箱納品","null",Closed,1557205517188,"5/7/2019, 2:05:17 PM GMT+9",1559847600000,"6/7/2019, 4:00:00 AM GMT+9",,"",0,"[]","[shinji-maritani]","[]",null,"アイピロー","RW化粧箱","R&D","","","{}","[{""text"":""@shinji-maritani \n納品済なのでご確認の上closeしてください。\n"",""by"":""kano-katagiri@two2.jp"",""assigned"":false,""date"":""6/17/2019, 2:33:56 PM GMT+9"",""resolved"":""N/A""},{""text"":""日時：2019/6/11\n先方：秦様\n当方：眞理谷さん、後藤さん、片桐\n\n●アイピローの本製造抜き取り\n・グラデーションの色段差について、改善の余地あるか確認。\n\n\n"",""by"":""kano-katagiri@two2.jp"",""assigned"":false,""date"":""6/11/2019, 4:43:27 PM GMT+9"",""resolved"":""N/A""}]"
j85z8,"TWOコーポレートサイトのリンク先変更依頼"," \nコーポレートサイトから、各ブランドサイトにいく方法・リンクが見当たりませんでした。\n\nお時間あるときにコーポレートサイトから、各ブランドサイトに発リンクを飛ばせないか、検討して頂けますと幸いです。\n\n（TWOコーポレートサイトと、各ブランドサイトとの社会的繋がりをGoogleに伝えられるため）\n",Closed,1552621226279,"3/15/2019, 12:40:26 PM GMT+9",,"",,"",0,"[{""title"":""スクリーンショット 2019-03-15 12.55.34.png"",""url"":""https://attachments.clickup.com/45e9ea56-940e-45d3-a794-d674472d2c2b/%E3%82%B9%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%83%E3%83%88%202019-03-15%2012.55.34.png""},{""title"":""34cc46865e309fe81c9d5b0ec39ad389.png"",""url"":""https://attachments.clickup.com/daec123f-93f8-4c15-ae87-0e04fdeb0d9a/34cc46865e309fe81c9d5b0ec39ad389.png""}]","[]","[]",null,"Others","Team Tasks","Development","","","{}","[{""text"":""SEO観点でいくと、ブランドサイトへのリンクは下層ページのコンテンツ中にあるより、全ページで発リンクされるフッターにあるほうが各サイト全体に恩恵があったりしますが、TWOサイトに着手する段階ではないのでクローズしておきます...！\n\nご対応ありがとうございます！\n"",""by"":""toshi-sasaki@two2.jp"",""assigned"":false,""date"":""3/15/2019, 3:06:08 PM GMT+9"",""resolved"":""N/A""},{""text"":""@toshi-sasaki \n@ryo-murakami \nこれねえ、俺もずっと気づいていたんだけど、サイト内に情報があるので、そこからとぶのが今の所いいのかなと\n"",""by"":""keiichi-honma@two2.jp"",""assigned"":false,""date"":""3/15/2019, 1:32:57 PM GMT+9"",""resolved"":""N/A""},{""text"":""実はあったんですよ\n僕も少し探しましたがw\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""3/15/2019, 1:20:39 PM GMT+9"",""resolved"":""N/A""},{""text"":""@ryo-murakami \nおっ、、、こんなところにあったんですね。。。\n気づきませんでした、ありがとうございます！\n"",""by"":""toshi-sasaki@two2.jp"",""assigned"":false,""date"":""3/15/2019, 1:05:47 PM GMT+9"",""resolved"":""N/A""},{""text"":""@toshi-sasaki \nコーポレートサイトはどっかでリニューアルしなきゃタスクではあるはずなんですが、\n一応トップ→各ブランドページ→各ブランドサイトって感じでしかいけないですねー。\n\nスクリーンショット 2019-03-15 12.55.34.png\n\nhttp://two2.jp/enterprise/sd/\nここのリンクがsleepdaysのページですが、上の画像のところからなんとかいけますw\n\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""3/15/2019, 12:57:26 PM GMT+9"",""resolved"":""N/A""},{""text"":""@keiichi-honma @ryo-murakami \nコーポレートサイトから、各ブランドサイトにいく方法・リンクが見当たりませんでした。\n\nお時間あるときにコーポレートサイトから、各ブランドサイトに発リンクを飛ばせないか、検討して頂けますと幸いです。\n\n（TWOコーポレートサイトと、各ブランドサイトとの社会的繋がりをGoogleに伝えたいため）\n"",""by"":""toshi-sasaki@two2.jp"",""assigned"":false,""date"":""3/15/2019, 12:45:41 PM GMT+9"",""resolved"":""N/A""}]"
ucmtr,"ロフト食品表示法","坪井 沙保里 [10:24]\n@randd\nお疲れ様です。\nロフトより、「食品表示法　栄養成分表示義務化についてのアンケート」\nが来ました。\n回答期限：６月３０日（日）迄\nなのですが、添付の資料をご記入いただけますでしょうか。\nタブ２の「メーカー」欄でお答えいただければと思います。\n不明点ありましたら、ご連絡くださいませ。\n\nお忙しいところ恐れ入りますが、\nご確認のほど、よろしくお願い致します。\n\n",Closed,1558928177664,"5/27/2019, 12:36:17 PM GMT+9",1561057200000,"6/21/2019, 4:00:00 AM GMT+9",,"",0,"[]","[shinji-maritani]","[]",null,"Others","Team Tasks","R&D","","","{}","[{""text"":""回答済み\nhttps://drive.google.com/file/d/199RN3xIN066111UZKAzGUgq_kBLY-8Pw/view\n"",""by"":""shinji-maritani@two2.jp"",""assigned"":false,""date"":""5/28/2019, 1:12:02 PM GMT+9"",""resolved"":""N/A""},{""text"":""From @saori-tsuboi via Slack message\n<!subteam^SGPMEDDJM|@randd> \nお疲れ様です。 \nロフトより、「食品表示法　栄養成分表示義務化についてのアンケート」 \nが来ました。 \n回答期限：６月３０日（日）迄 \nなのですが、添付の資料をご記入いただけますでしょうか。 \nタブ２の「メーカー」欄でお答えいただければと思います。 \n不明点ありましたら、ご連絡くださいませ。 \n \nお忙しいところ恐れ入りますが、 \nご確認のほど、よろしくお願い致します。 \n"",""by"":""shinji-maritani@two2.jp"",""assigned"":false,""date"":""5/27/2019, 12:38:09 PM GMT+9"",""resolved"":""N/A""}]"
